Annotation1,Annotation2
MH11g0649700,MH04g0548700
MH06g0585100,MH05g0071200
MH02g0598100,MH03g0104000
MH02g0584900,MH01g0405800
MH12g0435800,MH09g0163800
MH02g0442100,MH04g0676300
MH08g0521500,MH11g0016200
MH01g0677900,MH11g0392300
MH06g0186200,MH02g0519600
MH06g0095300,MH08g0175600
MH07g0543400,MH08g0402300
MH03g0582600,MH01g0162600
MH05g0423100,MH11g0500100
MH03g0320400,MH03g0540600
MH12g0297900,MH02g0036500
MH02g0305600,MH12g0125400
MH04g0108800,MH07g0098000
MH01g0223400,MH04g0306500
MH10g0445200,MH03g0651000
MH05g0010100,MH08g0209400
MH05g0292600,MH04g0315600
MH06g0245800,MH01g0724600
MH05g0281000,MH02g0696000
MH02g0342200,MH08g0480500
MH04g0629500,MH08g0083300
MH03g0013000,MH10g0297300
MH02g0204700,MH01g0172700
MH11g0379100,MH11g0413600
MH02g0518100,MH02g0111300
MH02g0499300,MH12g0015500
MH06g0524900,MH06g0313800
MH06g0287300,MH07g0524900
MH12g0414400,MH04g0061200
MH01g0174200,MH04g0171400
MH06g0025400,MH03g0749700
MH02g0625000,MH12g0355500
MH04g0099100,MH01g0394500
MH04g0533000,MH06g0245000
MH02g0616700,MH02g0096500
MH08g0480300,MH03g0023300
MH10g0124800,MH04g0599700
MH02g0285500,MH01g0055200
MH12g0113200,MH10g0294500
MH02g0699100,MH05g0256900
MH03g0696300,MH04g0282200
MH05g0092800,MH05g0035500
MH01g0245700,MH07g0483200
MH02g0558500,MH03g0539300
MH05g0532200,MH05g0410700
MH12g0041900,MH05g0080300
MH02g0057600,MH06g0083700
MH03g0494300,MH12g0280700
MH01g0485400,MH04g0256100
MH04g0400100,MH08g0022200
MH06g0049100,MH09g0270300
MH04g0208800,MH09g0215600
MH10g0144600,MH08g0197400
MH03g0438800,MH05g0507600
MH08g0118500,MH02g0149100
MH06g0190500,MH09g0143300
MH07g0129400,MH05g0372100
MH10g0186400,MH10g0028600
MH01g0685000,MH01g0473600
MH06g0185800,MH10g0183700
MH08g0460000,MH12g0452900
MH12g0036500,MH01g0571300
MH04g0277500,MH11g0430000
MH01g0531200,MH12g0447900
MH02g0336700,MH06g0529600
MH01g0592100,MH06g0120600
MH10g0321600,MH02g0704400
MH07g0227100,MH01g0325700
MH03g0582500,MH01g0051100
MH02g0061500,MH04g0505400
MH08g0479200,MH04g0236300
MH01g0081000,MH12g0450300
MH12g0256100,MH07g0355200
MH11g0027000,MH09g0011100
MH07g0486600,MH12g0179400
MH02g0461100,MH02g0494300
MH11g0033200,MH06g0349000
MH12g0178900,MH09g0459800
MH05g0053800,MH08g0030100
MH05g0569400,MH01g0272100
MH12g0021100,MH01g0373200
MH03g0043300,MH09g0461800
MH04g0416600,MH10g0040600
MH04g0139700,MH01g0059700
MH03g0155700,MH07g0259100
MH04g0199200,MH04g0295000
MH12g0371300,MH04g0541800
MH03g0048100,MH09g0172600
MH06g0552400,MH02g0660900
MH09g0029000,MH02g0275400
MH02g0224100,MH06g0443500
MH07g0436500,MH05g0307200
MH01g0169300,MH01g0150000
MH06g0674700,MH05g0186300
MH12g0458900,MH01g0655200
MH04g0669100,MH12g0422700
MH07g0323700,MH04g0297200
MH01g0454400,MH06g0134600
MH09g0414200,MH01g0193800
MH11g0079400,MH09g0247100
MH12g0192100,MH01g0243400
MH01g0092200,MH02g0538300
MH06g0097200,MH03g0728100
MH10g0224700,MH05g0431300
MH01g0500500,MH01g0078200
MH05g0306000,MH09g0138900
MH11g0162700,MH08g0222900
MH03g0135500,MH01g0666600
MH03g0589300,MH08g0447000
MH09g0414100,MH03g0514400
MH12g0328700,MH12g0258000
MH08g0390200,MH04g0150400
MH06g0620300,MH11g0125200
MH11g0214800,MH03g0259400
MH02g0098600,MH10g0036700
MH04g0110400,MH11g0651100
MH06g0571000,MH03g0264400
MH04g0687600,MH07g0544400
MH06g0057600,MH05g0304200
MH04g0142400,MH02g0647700
MH04g0620900,MH09g0382400
MH08g0374100,MH12g0135100
MH12g0237000,MH01g0278200
MH10g0228300,MH02g0105500
MH04g0040800,MH06g0618900
MHUN02g00113,MH10g0382500
MH07g0524800,MH09g0245900
MH11g0500000,MH05g0564500
MH05g0252200,MH01g0762800
MH07g0152300,MH02g0068900
MH12g0426900,MH03g0412300
MH08g0510000,MH12g0116700
MH02g0218900,MH11g0073300
MH03g0136400,MH01g0415100
MH01g0759500,MH08g0134800
MH03g0039200,MH01g0218400
MH09g0329200,MH02g0056600
MH04g0031600,MH07g0020100
MH11g0267200,MH02g0199500
MH02g0072600,MH01g0228400
MH11g0406100,MH02g0550200
MH08g0022200,MH04g0041200
MH11g0651000,MH12g0063500
MH02g0091500,MH06g0099900
MH01g0379800,MH12g0258000
MH12g0205600,MH07g0125400
MH04g0061900,MH04g0199400
MH10g0203300,MH02g0039600
MH05g0413000,MH02g0047700
MH05g0471300,MH04g0141700
MH01g0790900,MH06g0168500
MH07g0125600,MH03g0052800
MH03g0687800,MH03g0600800
MH08g0295200,MH07g0136100
MH10g0406800,MH03g0701600
MH12g0133000,MH02g0045600
MH03g0169200,MH08g0101900
MH01g0061900,MH08g0526700
MH03g0012200,MH03g0145200
MH02g0517600,MH07g0114200
MH02g0665800,MH08g0025900
MH08g0049900,MH11g0051400
MH04g0299000,MH05g0186700
MH07g0278400,MH11g0310300
MH06g0229600,MH11g0012000
MH12g0249000,MH07g0095400
MH06g0251300,MH08g0419000
MH03g0142700,MH02g0316500
MH01g0673000,MH06g0683600
MH02g0567600,MH08g0022600
MH02g0689100,MH07g0521000
MH11g0431800,MH08g0383500
MH04g0331400,MH06g0154400
MH09g0244800,MH03g0503800
MH03g0167700,MH06g0655000
MH03g0652300,MH07g0400400
MH06g0592200,MH07g0246100
MH10g0352600,MH03g0599800
MH11g0408300,MH01g0050300
MH11g0080600,MH03g0512200
MH06g0584800,MH02g0329800
MH05g0351300,MH11g0489500
MH06g0507000,MH07g0397200
MH04g0411300,MH07g0029800
MH06g0237200,MH05g0037800
MH01g0662400,MH03g0212600
MH07g0245200,MH08g0117200
MH06g0133600,MH12g0053900
MH07g0275800,MH01g0162300
MH01g0058600,MH05g0378100
MH02g0357000,MH05g0469000
MH11g0603300,MH02g0702000
MH06g0157400,MH04g0227200
MH08g0114300,MH01g0592400
MH09g0273800,MH05g0299500
MH05g0477100,MH03g0448700
MH05g0465700,MH07g0499700
MH07g0436600,MH06g0695100
MH07g0517700,MH12g0124200
MH09g0142500,MH09g0379800
MH06g0210900,MH12g0411500
MH05g0078000,MH10g0227000
MH06g0483400,MH12g0211200
MH02g0125200,MH02g0050500
MH03g0250600,MH06g0697500
MH11g0600900,MH07g0138200
MH01g0782400,MH02g0063900
MH05g0125000,MH09g0336300
MH01g0016400,MH01g0750700
MH11g0635600,MH02g0089800
MH12g0189700,MH04g0508100
MH06g0154200,MH12g0367400
MH01g0588500,MH05g0337600
MH06g0537800,MH06g0610600
MH07g0494500,MH09g0193900
MH01g0599700,MH01g0368000
MH05g0055800,MH10g0285800
MH05g0036900,MH10g0254300
MH08g0381900,MH02g0692700
MH04g0201200,MH10g0419300
MH07g0507600,MH10g0222500
MH01g0570100,MH01g0146400
MH02g0487300,MH11g0229000
MH04g0239400,MH09g0293800
MH01g0276700,MH06g0555600
MH08g0217600,MH07g0319800
MH07g0431400,MH12g0045800
MH01g0133400,MH06g0448900
MH09g0265600,MH01g0787000
MH06g0283600,MH09g0156100
MH05g0337900,MH06g0451400
MH01g0083500,MH09g0230400
MH09g0145300,MH05g0519800
MH02g0313300,MH04g0149800
MH05g0333800,MH02g0166500
MH03g0179200,MH09g0101100
MH09g0105400,MH01g0392600
MH04g0538900,MH06g0678600
MH09g0392900,MH02g0120600
MH11g0633600,MH09g0291600
MH01g0275300,MH03g0478500
MH08g0384900,MH11g0376700
MH02g0624700,MH10g0323400
MH08g0412800,MH12g0248100
MH01g0015800,MH05g0408800
MH11g0584900,MH03g0336500
MH08g0573700,MH11g0404900
MH07g0222600,MH01g0460000
MH02g0565100,MH03g0319500
MH10g0196500,MH05g0420800
MH11g0380300,MH04g0356600
MH02g0344600,MH11g0530300
MH04g0681800,MH05g0194000
MH01g0610500,MH07g0459500
MH08g0215100,MH10g0372200
MH11g0520600,MH03g0507400
MH11g0632600,MH06g0681100
MH05g0273400,MH01g0793400
MH05g0548600,MH05g0550200
MH01g0033700,MH08g0084900
MH08g0312700,MH06g0452800
MH03g0194100,MH10g0250200
MH12g0352800,MH09g0328100
MH03g0083300,MH02g0583900
MH11g0450300,MH04g0531300
MH06g0097700,MH07g0043500
MH07g0528900,MH05g0035800
MH02g0646400,MH01g0564100
MH05g0175900,MH01g0184200
MH02g0021800,MH09g0136000
MH11g0380300,MH01g0019100
MH02g0166300,MH03g0718100
MH08g0508300,MH11g0443000
MH11g0061400,MH07g0129800
MH11g0104900,MH01g0122900
MH01g0171100,MH04g0140400
MH09g0359100,MH03g0562100
MH07g0145100,MH12g0211000
MH03g0226100,MH04g0064400
MH03g0595900,MHUN02g00109
MH08g0335500,MH02g0502400
MH04g0644400,MH03g0143800
MH08g0266500,MH08g0573900
MH07g0503300,MH04g0133400
MH07g0105700,MH09g0388500
MH11g0064400,MH02g0080300
MH05g0359700,MH04g0213600
MH06g0644300,MH10g0077200
MH09g0059300,MH07g0161100
MH05g0544700,MH12g0039300
MH05g0070100,MH07g0264200
MH01g0033400,MH03g0213800
MH11g0101700,MH09g0072900
MH07g0465400,MH03g0160200
MH11g0482500,MH09g0220300
MH08g0325600,MH06g0134300
MH04g0128000,MH08g0413900
MH09g0137300,MH02g0479500
MH03g0290900,MH07g0327500
MH11g0089300,MH04g0614400
MH01g0388900,MH06g0163600
MH09g0297000,MH11g0032300
MH03g0510700,MH09g0197000
MH04g0131000,MH01g0162800
MH02g0114800,MH09g0308200
MH01g0041500,MH07g0141700
MH02g0164300,MH04g0036500
MH11g0236500,MH05g0079500
MH10g0017900,MH02g0017800
MH04g0301300,MH02g0463500
MH09g0061000,MH01g0373100
MH12g0059800,MH07g0396600
MH05g0512000,MH09g0361700
MH04g0087400,MH05g0158400
MH12g0118500,MH07g0546500
MH07g0337900,MH06g0352100
MH03g0753500,MH02g0207500
MH02g0355300,MH03g0232600
MH03g0415800,MH02g0466400
MH08g0272500,MH12g0448600
MH04g0128700,MH08g0508500
MH08g0573500,MH12g0134700
MH06g0019500,MH03g0654200
MH06g0549300,MH12g0020500
MH11g0434100,MH08g0066900
MH08g0488000,MH01g0112000
MH11g0215300,MH05g0024900
MH09g0461100,MH08g0018900
MH12g0359600,MH07g0141500
MH08g0482800,MH01g0091600
MH05g0464900,MH11g0526700
MH05g0062000,MH06g0588400
MH09g0164800,MH12g0051900
MH10g0152400,MH01g0221100
MH02g0081400,MH02g0704300
MH08g0543300,MH05g0326500
MH03g0741900,MH03g0081800
MH02g0129800,MH04g0336200
MH08g0329700,MH02g0028200
MH07g0191500,MH11g0520200
MH11g0210800,MH06g0412600
MH04g0145300,MH10g0022600
MH03g0402600,MH04g0544900
MH07g0318900,MH02g0422900
MH12g0249000,MH08g0211800
MH01g0220300,MH07g0281500
MH08g0116900,MH05g0370100
MH02g0570200,MH08g0131400
MH04g0633700,MH11g0235400
MH08g0405500,MH06g0584200
MH09g0331600,MH01g0525100
MH12g0411500,MH06g0084900
MH07g0517200,MH03g0695300
MH02g0391300,MH03g0516400
MH09g0144400,MH07g0393000
MH09g0326100,MH06g0702600
MH07g0092300,MH08g0543200
MH04g0435400,MH02g0011700
MH06g0196400,MH09g0434100
MH11g0582100,MH01g0622700
MH05g0363600,MH06g0660900
MH04g0544600,MH01g0298900
MH08g0014900,MH01g0657900
MH02g0082400,MH11g0115400
MH03g0017300,MH03g0671500
MH12g0313900,MH06g0583000
MH06g0624500,MH11g0529300
MH11g0055700,MH04g0129800
MH03g0238900,MH06g0253000
MH02g0248200,MH01g0725800
MH11g0386600,MH11g0535100
MH08g0257900,MH05g0144100
MH02g0313400,MH11g0117700
MH02g0515600,MH01g0811000
MH03g0375400,MH11g0547500
MH11g0281700,MH12g0034900
MH05g0417400,MH08g0128400
MH06g0193700,MH04g0247000
MH04g0207000,MH11g0050000
MH08g0531200,MH10g0150300
MH03g0715400,MH03g0500100
MH03g0586100,MH09g0325600
MH05g0548400,MH02g0097700
MH06g0102700,MH10g0232400
MH06g0493800,MH07g0300200
MH06g0697900,MH11g0090100
MH04g0279700,MH01g0585200
MH11g0615600,MH08g0531900
MH08g0411600,MH06g0282500
MH07g0043800,MH07g0268300
MH10g0368800,MH03g0272000
MH12g0368800,MH01g0448900
MH01g0325500,MH04g0043100
MH07g0098600,MH05g0029600
MH05g0049300,MH11g0383600
MH08g0270200,MH05g0049800
MH03g0165200,MH07g0423400
MH07g0392200,MH01g0138300
MH08g0043800,MH12g0149200
MH07g0322000,MH03g0717500
MH02g0116300,MH01g0252300
MH03g0594200,MH11g0366000
MH11g0588500,MH12g0147400
MH11g0441900,MH04g0506200
MH01g0653900,MH09g0437900
MH12g0320700,MH09g0101600
MH03g0506900,MH06g0313800
MH09g0183400,MH04g0406400
MH11g0560800,MH06g0383000
MH06g0039900,MH04g0222800
MH08g0399600,MH01g0372700
MH12g0416700,MH12g0405100
MH09g0157500,MH02g0219100
MH11g0181700,MH02g0359600
MH05g0283500,MH06g0158800
MH10g0165700,MH05g0064500
MH08g0506200,MH04g0234500
MH02g0281700,MH01g0055200
MH01g0139300,MH01g0305000
MH02g0116300,MH05g0429200
MH07g0024900,MH07g0241700
MH10g0331500,MH09g0406600
MH07g0527900,MH11g0653300
MH05g0475000,MH01g0339900
MH11g0662500,MH03g0181800
MH02g0515600,MH03g0379900
MH05g0229000,MH11g0303500
MH08g0051300,MH03g0727100
MH07g0308300,MH04g0433800
MH10g0245300,MH01g0253900
MH04g0366600,MH01g0033000
MH01g0608400,MH09g0468800
MH10g0168800,MH10g0431500
MH10g0404400,MH01g0454100
MH12g0367600,MH04g0560100
MH10g0404900,MH06g0062600
MH07g0096100,MH03g0051400
MH03g0093800,MH02g0195600
MH04g0306200,MH03g0227200
MH08g0060100,MH06g0525700
MH11g0069900,MH06g0027300
MH02g0503700,MH10g0068600
MH07g0092300,MH02g0395600
MH01g0673900,MH02g0212000
MH01g0685400,MH01g0589200
MH04g0247600,MH11g0559300
MH02g0515600,MHUN02g00115
MH09g0358300,MH05g0014700
MH11g0582800,MH02g0425300
MH11g0163900,MH03g0121800
MH02g0090300,MH01g0710300
MH12g0456700,MH04g0431700
MH04g0468700,MH12g0358000
MH04g0581100,MH09g0454400
MH03g0478600,MH12g0202000
MH11g0110900,MH08g0105200
MH11g0053200,MH01g0786400
MH07g0363600,MH04g0582400
MH03g0012100,MH08g0398500
MH01g0753900,MH02g0088100
MH07g0148500,MH01g0515500
MH11g0633800,MH08g0523100
MH12g0142500,MH08g0507600
MH11g0486500,MH09g0387800
MH08g0367800,MH02g0031600
MH02g0019700,MH01g0079200
MH06g0430100,MH09g0271100
MH04g0247600,MH06g0573500
MH01g0695500,MH02g0384900
MH02g0525200,MH02g0359600
MH02g0490200,MH02g0397100
MH03g0396400,MH03g0289200
MH06g0616700,MH02g0405500
MH12g0053400,MH10g0147800
MH05g0527000,MH03g0736500
MH07g0408300,MH10g0029800
MH01g0224900,MH02g0547800
MH12g0453600,MH04g0222900
MH02g0485400,MH05g0520700
MH05g0344500,MH04g0559400
MH09g0332400,MH07g0147800
MH05g0043000,MH12g0341100
MH02g0670100,MH01g0672100
MH01g0571900,MH08g0018600
MH03g0544500,MH06g0578900
MH05g0477400,MH10g0286400
MH11g0430300,MH07g0113300
MH09g0179100,MH05g0206200
MH06g0210600,MH03g0543400
MH04g0498800,MH04g0462300
MH11g0541100,MH06g0680900
MH07g0113900,MH11g0536600
MH01g0448300,MH03g0644300
MH01g0386500,MH01g0577400
MH01g0223100,MH01g0118400
MH07g0299900,MH11g0438800
MH05g0437400,MH09g0140100
MH04g0050500,MH04g0467000
MH05g0320200,MH11g0535900
MH08g0487000,MH04g0085200
MH01g0175000,MH04g0685700
MH06g0107300,MH01g0667400
MH12g0121700,MH01g0383500
MH04g0513900,MH07g0085100
MH01g0186200,MH01g0699700
MH03g0753300,MH04g0559400
MH11g0312700,MH01g0387400
MH07g0354900,MH04g0506300
MH01g0082200,MH04g0601700
MH07g0025300,MH01g0662200
MH12g0313900,MH06g0363300
MH05g0049200,MH01g0283900
MH02g0046200,MH01g0031100
MH08g0436800,MH01g0514900
MH09g0230500,MH08g0032900
MH08g0227100,MH02g0661600
MH05g0373900,MH05g0328400
MH05g0035400,MH11g0403700
MH12g0153800,MH01g0399700
MH02g0091400,MH01g0260300
MH05g0372800,MH06g0094500
MH02g0607800,MH02g0330000
MH11g0348300,MH01g0286700
MH05g0027900,MH01g0121000
MH11g0581500,MH02g0711300
MH12g0200500,MH06g0161600
MH04g0224000,MH03g0588400
MH07g0103900,MH12g0191300
MH11g0170200,MH10g0434600
MH03g0188700,MH03g0048700
MH08g0173800,MH02g0313300
MH06g0639400,MH02g0175700
MH06g0056000,MH03g0726700
MH01g0084900,MH07g0536100
MH04g0106900,MH10g0369500
MH01g0312700,MH03g0099300
MH08g0460800,MH01g0402000
MH01g0282800,MH02g0587400
MH09g0269700,MH09g0238700
MH04g0578100,MH03g0223400
MH12g0054600,MH01g0803800
MH03g0221700,MH12g0398100
MH07g0023000,MH02g0404200
MH03g0368200,MH01g0018400
MH09g0155600,MH07g0121000
MH02g0457500,MH03g0251000
MH09g0408000,MH11g0432400
MH03g0563900,MH07g0389800
MH11g0635300,MH09g0362500
MH04g0653200,MH04g0072500
MH03g0078400,MH02g0076100
MH09g0069900,MH03g0715500
MH02g0042800,MH10g0190000
MH03g0673800,MH09g0400500
MH07g0116200,MH08g0311600
MH01g0227700,MH07g0270900
MH04g0044200,MH08g0014500
MH10g0363100,MH02g0013000
MH03g0113800,MH06g0050600
MH02g0236000,MH01g0743200
MH11g0429600,MH08g0532100
MH05g0093200,MH02g0343400
MH04g0598600,MH01g0573800
MH07g0091500,MH08g0065000
MH08g0329200,MH08g0243600
MH04g0510100,MH08g0465100
MH01g0808300,MH07g0396200
MH03g0764200,MH03g0057100
MH05g0570400,MH02g0620500
MH08g0066500,MH12g0428500
MH06g0149500,MH08g0027300
MH01g0306500,MH07g0011100
MH04g0305500,MH07g0159800
MH09g0190000,MH09g0442500
MH08g0543800,MH11g0230400
MH02g0521400,MH07g0182900
MH01g0752500,MH10g0193800
MH02g0269500,MH11g0377900
MH04g0193500,MH04g0227400
MH06g0697700,MH10g0050500
MH01g0383300,MH02g0421000
MH08g0427400,MH06g0704900
MH06g0495000,MH10g0434100
MH01g0305900,MH04g0053500
MH02g0287900,MH10g0122500
MH04g0232900,MH04g0515100
MH11g0541000,MH01g0164300
MH08g0057500,MH01g0403600
MH09g0360300,MH12g0300300
MH03g0489000,MH07g0173900
MH07g0132900,MH07g0462000
MH08g0473300,MH08g0014800
MH01g0341200,MH01g0346100
MH09g0290600,MH02g0504700
MH07g0275500,MH06g0479300
MH01g0091500,MH03g0624900
MH10g0219100,MH07g0393300
MH12g0018400,MH05g0421900
MH05g0238100,MH02g0228000
MH02g0204300,MH06g0643900
MH08g0060200,MH08g0481400
MH03g0131200,MH08g0195300
MH10g0201700,MH08g0487800
MH03g0188000,MH07g0545700
MH08g0090300,MH02g0067400
MH08g0261400,MH02g0038100
MH01g0688600,MH08g0369600
MH04g0046900,MH09g0103600
MH09g0148900,MH02g0563400
MH07g0502900,MH05g0098200
MH04g0235700,MH06g0573700
MH02g0586500,MH12g0342100
MH12g0436900,MH09g0444800
MH03g0642400,MH01g0155200
MH02g0561700,MH03g0341400
MH08g0482400,MH12g0072000
MH02g0243300,MH11g0589700
MH06g0591000,MH02g0098700
MH07g0414600,MH10g0039900
MH07g0151600,MH08g0314600
MH04g0470700,MH08g0354500
MH10g0310300,MH07g0117800
MH08g0468000,MH10g0144800
MH03g0279400,MH06g0527400
MH07g0133500,MH01g0055300
MH01g0538400,MH01g0266600
MH03g0169700,MH12g0260300
MH06g0478300,MH09g0327400
MH12g0120100,MH02g0088500
MH01g0761800,MH12g0057800
MH10g0019700,MH11g0634600
MH09g0040100,MH09g0358000
MH02g0404700,MH05g0013400
MH01g0659300,MH04g0448900
MH08g0311400,MH02g0674200
MH05g0091200,MH10g0120900
MH08g0417300,MH03g0720700
MH03g0176900,MH07g0010700
MH07g0440000,MH11g0312700
MH05g0383700,MH03g0735200
MH02g0672300,MH02g0565600
MH01g0263400,MH04g0045800
MH06g0569100,MH01g0725500
MH04g0506500,MH05g0365000
MH03g0377700,MH02g0691200
MH04g0647100,MH09g0058800
MH11g0539400,MH03g0078300
MH01g0325500,MH02g0570400
MH09g0430300,MH01g0488300
MH06g0620500,MH05g0290000
MH02g0251700,MH11g0023800
MH02g0278900,MH04g0624000
MH07g0194500,MH01g0299900
MH01g0037500,MH10g0079800
MH04g0309100,MH12g0138600
MH01g0750600,MH01g0700600
MH01g0549900,MH11g0367300
MH08g0256900,MH02g0646400
MH01g0675300,MH02g0610500
MH01g0146100,MH08g0400700
MH12g0212400,MH10g0237500
MH07g0329900,MH11g0313500
MH01g0366800,MH12g0203000
MH09g0386100,MH05g0187100
MH06g0060500,MH09g0159400
MH09g0242300,MH02g0166300
MH03g0751900,MH05g0370300
MH03g0302400,MH01g0546900
MH05g0328500,MH04g0362800
MH04g0402000,MH10g0426700
MH01g0257400,MH05g0425500
MH10g0225200,MH11g0563100
MH01g0761500,MH11g0613800
MH03g0455200,MH04g0149600
MH03g0546200,MH08g0080400
MH08g0179600,MH09g0349400
MH08g0381700,MH02g0053100
MH09g0036200,MH07g0522700
MH10g0347200,MH07g0187700
MH03g0060800,MH07g0287600
MH05g0339000,MH07g0358800
MH07g0354700,MH02g0235800
MH11g0571600,MH04g0119500
MH07g0036000,MH04g0415400
MH06g0681800,MH06g0478200
MH12g0239400,MH10g0217100
MH08g0556500,MH07g0417700
MH11g0219100,MH11g0038700
MH12g0308300,MH06g0463300
MH06g0311800,MH11g0360500
MH10g0420000,MH04g0279600
MH11g0567100,MH01g0414400
MH10g0188400,MH05g0240800
MH04g0105100,MH08g0491800
MH05g0107000,MH01g0603400
MH11g0059700,MH10g0227100
MH11g0187500,MH12g0345500
MH04g0191800,MH10g0058600
MH10g0198400,MH05g0057600
MH03g0650000,MH07g0400600
MH02g0223000,MH07g0149900
MH05g0047900,MH07g0388500
MH02g0424400,MH12g0234300
MH04g0275500,MH01g0606300
MH07g0402200,MH12g0274900
MH07g0164900,MH04g0217400
MH08g0087400,MH03g0269100
MH06g0331700,MH06g0148100
MH10g0219100,MH08g0366500
MH03g0685500,MH05g0571300
MH03g0566000,MH11g0352000
MH05g0361400,MH02g0015500
MH02g0379500,MH03g0087900
MH08g0432000,MH04g0296100
MH02g0071100,MH06g0403700
MH04g0168900,MH08g0126800
MH04g0575500,MH01g0166000
MH06g0226400,MH02g0010600
MH02g0285300,MH11g0629300
MH12g0122700,MH02g0502000
MH08g0549900,MH07g0506900
MH01g0313600,MH01g0581900
MH04g0581700,MH05g0295600
MH01g0346500,MH11g0600800
MH01g0135600,MH06g0123700
MH06g0352100,MH02g0641900
MH05g0502100,MH07g0027500
MH01g0011200,MH06g0619300
MH11g0583200,MH06g0530200
MH01g0660700,MH02g0598500
MH02g0541700,MH01g0755900
MH01g0578300,MH06g0581900
MH01g0148800,MH04g0302600
MH04g0600700,MH05g0414300
MH06g0670200,MH06g0012100
MH01g0454800,MH04g0415900
MH03g0016400,MH09g0072000
MH04g0584200,MH07g0525100
MH03g0055300,MH01g0738300
MH04g0036600,MH03g0430100
MH10g0267000,MH05g0382300
MH07g0285800,MH09g0240000
MH07g0139600,MH02g0675400
MH12g0054500,MH10g0077600
MH01g0410200,MH09g0108000
MH04g0630600,MH05g0379500
MH08g0365100,MH06g0236900
MH03g0551500,MH11g0361700
MH04g0657100,MH06g0123300
MH11g0533000,MH09g0409600
MH04g0270600,MH09g0151900
MH12g0068900,MH12g0061400
MH03g0359900,MH01g0516200
MH01g0632700,MH01g0739800
MH02g0128800,MH12g0196900
MH01g0780300,MH09g0030000
MH01g0802100,MH05g0368600
MH05g0070100,MH11g0663400
MH06g0231200,MH08g0061600
MH07g0030900,MH10g0104200
MH09g0220500,MH07g0407100
MH11g0491300,MH03g0068300
MH12g0017500,MH01g0806900
MH11g0403500,MH01g0088100
MH08g0449200,MH08g0295100
MH01g0190600,MH08g0524800
MH12g0405000,MH05g0280300
MH06g0575100,MH01g0249400
MH06g0251900,MH04g0648500
MH04g0603600,MH11g0587900
MH02g0101000,MH06g0054000
MH03g0755000,MH06g0163700
MH07g0099300,MH02g0317900
MH03g0230800,MH01g0403500
MH04g0600900,MH12g0304500
MH01g0653900,MH12g0396500
MH12g0012400,MH03g0141900
MH11g0087400,MH01g0039500
MH04g0545100,MH09g0102100
MH03g0108300,MH08g0528500
MH06g0089800,MH06g0311000
MH11g0066400,MH03g0496100
MH01g0084600,MH12g0425400
MH08g0388900,MH12g0230200
MH09g0243600,MH09g0304900
MH04g0684400,MH03g0327900
MH10g0140300,MH12g0190600
MH03g0066800,MH02g0426800
MH04g0131500,MH11g0052800
